Channel	Position_x	Position_y	Value
MEG0111	-0.07917782567001766	0.051627781146274594	0.8912391052271142
MEG0121	-0.06353136754578023	0.057969162895052155	0.9109134722697229
MEG0131	-0.0730639251887479	0.03320062790557991	1.0094196533783748
MEG0141	-0.08729516108785512	0.019972377595029966	0.8830512555848687
MEG0211	-0.06012539158681645	0.03112812918796779	0.9588641633665266
MEG0221	-0.04653875097745701	0.03178404001246294	0.8971116664666221
MEG0231	-0.04972914648994039	0.009580229502114183	0.9493968897602025
MEG0241	-0.06316712438417035	0.006398418188404664	1.021780723914775
MEG0311	-0.04109149156914975	0.06914696027120472	0.9033575560038622
MEG0321	-0.03907986262466153	0.0508175498392763	0.8853247052135875
MEG0331	-0.027374527214768678	0.04594113964943207	0.867871696202742
MEG0341	-0.05229796797302414	0.052454985755394	0.9250699031436306
MEG0411	-0.033398098513486005	0.02936310086280192	0.8599044959666844
MEG0421	-0.019904518422652468	0.02729547953085679	0.8243556292830816
MEG0431	-0.02086282715850025	0.009744304755951304	0.795286783255082
MEG0441	-0.035467085513417915	0.010304423725947014	0.8643490654710977
MEG0511	-0.027580157794488448	0.07916023304550973	0.8665260627105366
MEG0521	-0.013586548125076415	0.08438625423996286	0.8342022877181742
MEG0531	-0.012577709673718764	0.07149512882671442	0.8491513159589765
MEG0541	-0.026876838781310294	0.06468805429445383	0.8761926877412282
MEG0611	-0.012766171855890778	0.057542489196904995	0.8500545885175216
MEG0621	0.0006163989371623319	0.04393204694549069	0.8384554299677044
MEG0631	-0.0063239257715200945	0.028229791529223024	0.8240138260560097
MEG0641	-0.013237912597600838	0.04314503199426717	0.8398837390171766
MEG0711	-0.006496195033277746	0.011968782810946425	0.7945919774386985
MEG0721	0.007731529148149257	0.011818754427830218	0.7960021211015126
MEG0731	0.007813664322781116	-0.003385812554979035	0.7970885832469613
MEG0741	-0.006695582559343805	-0.003300555853520253	0.7937768787514927
MEG0811	0.0006218616091093528	0.08612123786942011	0.8172874268534004
MEG0821	0.0006183498914291204	0.07316221924768733	0.838233893641234
MEG0911	0.014742868592142855	0.084430540901819	0.8209364751383148
MEG0921	0.02885860799865603	0.07912160415102726	0.8500776952865576
MEG0931	0.028050912932204512	0.06472083032613589	0.8647961591045218
MEG0941	0.013788266669402	0.07155716917239836	0.8444828594128954
MEG1011	0.0006165940325889956	0.05944544998873293	0.844494922541843
MEG1021	0.013889131004995102	0.05755029301397215	0.8464514284214095
MEG1031	0.014311512603755377	0.04316668758662856	0.8381440993296521
MEG1041	0.007602375975687663	0.028348214453217255	0.8205558507626937
MEG1111	0.020983971291607405	0.027243779242786856	0.8210268530632466
MEG1121	0.03451188817753643	0.029306523189065008	0.8590616597150585
MEG1131	0.03654965990919965	0.010135080895589538	0.8561077918933683
MEG1141	0.021967252242070044	0.009898235047601123	0.7956599401968024
MEG1211	0.04244095650862856	0.06909525998313475	0.8844250005010056
MEG1221	0.05372722694201468	0.05225033065280762	0.8980131809948042
MEG1231	0.040238329141421475	0.0508175498392763	0.8771424881236072
MEG1241	0.028442664548976163	0.04597879306678114	0.8581270884209897
MEG1311	0.047697412589643606	0.03178404001246294	0.895761545094715
MEG1321	0.06124230277769375	0.03096366374327731	0.9503086283984811
MEG1331	0.06448420348282038	0.0062013718074587715	1.009853524586081
MEG1341	0.05083688819576374	0.009580229502114183	0.9418429860175133
MEG1411	0.06480572074598756	0.05806163812729805	0.8849032590330214
MEG1421	0.0800001427666095	0.05216156223366862	0.8601729580841506
MEG1431	0.088290722923338	0.020272434361262446	0.8526851520504477
MEG1441	0.07406943689099142	0.03305723276697078	0.9837775855090886
MEG1511	-0.07677971268527811	0.003966358599422987	0.9594988198977659
MEG1521	-0.07222950204884139	-0.0219130497495601	0.9032614401248523
MEG1531	-0.07723721146084063	-0.04034605585305515	0.7174640879476162
MEG1541	-0.08653077720612637	-0.011924358999016683	0.7844806365309442
MEG1611	-0.06048943965299965	-0.01554240368678064	1.029075290819806
MEG1621	-0.0477077627741182	-0.010552057767755885	0.9916079113103888
MEG1631	-0.03894583206653299	-0.028376951426292152	0.9888812755309973
MEG1641	-0.05136307068837788	-0.0353750243812716	0.9935535149913651
MEG1711	-0.06035287285432429	-0.06401171639551044	0.7021657425534685
MEG1721	-0.060797885522579316	-0.04522812381027304	0.817968130996128
MEG1731	-0.04348433697736897	-0.06300814552067313	0.8088971655652782
MEG1741	-0.038393126722751074	-0.08072242007228236	0.6938460044756332
MEG1811	-0.03430782848809064	-0.007362052446125851	0.9039826494634815
MEG1821	-0.020584425984629173	-0.005925369724060938	0.8260801779319811
MEG1831	-0.0068963357533965925	-0.017891352623997075	0.8364740668440782
MEG1841	-0.023754141381884537	-0.02371670696920839	0.9044950303324124
MEG1911	-0.02532095275354443	-0.041218327505737416	0.9494623337659432
MEG1921	-0.019257386892357904	-0.06060242381429311	0.9101376660561696
MEG1931	-0.022558986798048387	-0.07438025794179808	0.745473914443359
MEG1941	-0.037067453298466585	-0.050712646445076004	0.9494944961119386
MEG2011	-0.007849767103577383	-0.033039927219349424	0.8932891281781999
MEG2021	0.008912831956691208	-0.03301690595900126	0.9061813118378418
MEG2031	0.00923883641467198	-0.04802013446147769	0.955782412651159
MEG2041	-0.008079979707058711	-0.047962191119753986	0.9412176393387639
MEG2111	0.0005200217963828467	-0.06377077354356175	0.9383142844646557
MEG2121	0.0005793308060932862	-0.07811340893130272	0.7727084153053473
MEG2131	0.014078958855153867	-0.08946464614177299	0.6779737347751247
MEG2141	-0.01299794522278555	-0.08944845322135862	0.6828277096308889
MEG2211	0.02169353335843928	-0.005875230199404379	0.8343107519934866
MEG2221	0.035449711893582876	-0.00723855704103799	0.9082850729402936
MEG2231	0.024933092918445813	-0.02384039746972296	0.8932652808564966
MEG2241	0.008102015363412884	-0.017910276880384955	0.8372328670909883
MEG2311	0.026463616540743366	-0.04124486048376579	0.9338761003106288
MEG2321	0.038046236927255034	-0.05075069005327841	0.9295011486698778
MEG2331	0.023643902338950275	-0.07436699145278389	0.7488285245204176
MEG2341	0.02020807677970459	-0.06063383417798844	0.9056866410458394
MEG2411	0.048881056543305726	-0.010370423925517637	0.9821395937608969
MEG2421	0.06152987343661871	-0.015654583557121148	1.0080212377936508
MEG2431	0.052335025977232566	-0.035503202076599766	0.9807829339079629
MEG2441	0.04010449367871958	-0.028376951426292152	0.9730839713858483
MEG2511	0.044540573490549046	-0.06303487359412817	0.7899867124820172
MEG2521	0.06193723268752467	-0.04513291724205362	0.8080867638639635
MEG2531	0.0614079387949443	-0.0640747322183278	0.7033798471164313
MEG2541	0.03945209457190471	-0.08076729202041855	0.6808477490729687
MEG2611	0.07775537478723972	0.003972796748503376	0.9238829416552636
MEG2621	0.0875922812958268	-0.011813154605809595	0.7565589193587814
MEG2631	0.07815473512565184	-0.04057158616629619	0.7121529621023741
MEG2641	0.07331851459370356	-0.021885541294398347	0.8653448898091656
