Subject	Phase	Freq_1.0Hz	Freq_1.5Hz	Freq_2.0Hz	Freq_2.5Hz	Freq_3.0Hz	Freq_3.5Hz	Freq_4.0Hz	Freq_4.5Hz	Freq_5.0Hz	Freq_5.5Hz	Freq_6.0Hz	Freq_6.5Hz	Freq_7.0Hz	Freq_7.5Hz	Freq_8.0Hz	Freq_8.5Hz	Freq_9.0Hz	Freq_9.5Hz	Freq_10.0Hz	Freq_10.5Hz	Freq_11.0Hz	Freq_11.5Hz	Freq_12.0Hz	Freq_12.5Hz	Freq_13.0Hz	Freq_13.5Hz	Freq_14.0Hz	Freq_14.5Hz	Freq_15.0Hz	Freq_15.5Hz	Freq_16.0Hz	Freq_16.5Hz	Freq_17.0Hz	Freq_17.5Hz	Freq_18.0Hz	Freq_18.5Hz	Freq_19.0Hz	Freq_19.5Hz	Freq_20.0Hz	Freq_20.5Hz	Freq_21.0Hz	Freq_21.5Hz	Freq_22.0Hz	Freq_22.5Hz	Freq_23.0Hz	Freq_23.5Hz	Freq_24.0Hz	Freq_24.5Hz	Freq_25.0Hz	Freq_25.5Hz	Freq_26.0Hz	Freq_26.5Hz	Freq_27.0Hz	Freq_27.5Hz	Freq_28.0Hz	Freq_28.5Hz	Freq_29.0Hz	Freq_29.5Hz	Freq_30.0Hz	Freq_30.5Hz	Freq_31.0Hz	Freq_31.5Hz	Freq_32.0Hz	Freq_32.5Hz	Freq_33.0Hz	Freq_33.5Hz	Freq_34.0Hz	Freq_34.5Hz	Freq_35.0Hz	Freq_35.5Hz	Freq_36.0Hz	Freq_36.5Hz	Freq_37.0Hz	Freq_37.5Hz	Freq_38.0Hz	Freq_38.5Hz	Freq_39.0Hz	Freq_39.5Hz	Freq_40.0Hz
CC312058	p5	0.05029000319498493	0.03089069129685116	0.024600130403855454	0.020609243342174365	0.017629893615623005	0.017373285808737867	0.0168460897662278	0.01741096454358886	0.017498369739449904	0.018015489770744214	0.019626284454202763	0.023357380122057774	0.029741452176974464	0.042058156328570004	0.06894422390379781	0.11471665987033637	0.18590659654188216	0.2596933604830134	0.2491983336293268	0.1379755185744406	0.059160770360412424	0.03639990864570697	0.028659512942652222	0.025346695521493882	0.023088260392494477	0.021697709041098665	0.02143042804417945	0.021147209404928622	0.02113514834580914	0.0209404006946278	0.020220084830411406	0.018905274762507016	0.019715223097468294	0.019865719503938593	0.020218228953045717	0.021477082030794688	0.02113982889988842	0.019083088443178516	0.016759456841814114	0.013655194100271781	0.01150195352010777	0.01016011097380938	0.010152630334613019	0.009569983431703288	0.00905097476152086	0.00858699095937414	0.008148672508653794	0.007923003171938945	0.0075723971975669305	0.0071654445373209134	0.00672607550808842	0.006417546413928156	0.006101041810369798	0.005697992735428677	0.005372139546799773	0.004926680118512097	0.004410666328408159	0.004076691307364875	0.003697666129342284	0.0034036585855506214	0.0031019759625428123	0.002985388385440597	0.002744834190357718	0.0025399569813689795	0.002388428809438551	0.0023584085382492826	0.0024125136575214967	0.0024386734355179686	0.002474979455327451	0.00254361691608963	0.00269103891843614	0.0027757470162556265	0.0029204694877734364	0.0029776316424111543	0.0031566104781821087	0.0033036729629942574	0.003283517011244182	0.0033423061482819893	0.0032311185921899393
CC320022	p2	0.1591610962429123	0.08699360022240256	0.06609131075769466	0.05571093361874179	0.04953754822746064	0.0469209455314982	0.04521930974891067	0.04409347429416046	0.04509787467668683	0.047076910072101956	0.0478957308301857	0.04638252728598434	0.04336833527534626	0.042706365523572015	0.045854684867572985	0.04844010379229248	0.050626307089630014	0.04402325761779841	0.03928138350499584	0.037005543165125464	0.03804670729503827	0.037691121477891415	0.03271362041237475	0.02899080001312408	0.027023690023266846	0.024416221803449635	0.022525597521935687	0.021175557666700637	0.019748978420395753	0.019488576618603114	0.0204120993797753	0.02218784278850381	0.022428834513045785	0.02309803151849285	0.02286266028944249	0.020858283673866933	0.019540729211207877	0.018652346911908528	0.018016447821124753	0.017527654499202135	0.017743397737243132	0.016873545669563467	0.017309302323976195	0.017308185222314854	0.017326528556273844	0.017362862718644047	0.017075220331611653	0.017868422723782244	0.01803861596681062	0.019687243660199697	0.01740583960498536	0.01645981926914556	0.015366166208496252	0.014532011472731735	0.014131860472836126	0.013718742261048066	0.01285724010334509	0.011662905534321377	0.01070877666122067	0.01040197346331085	0.01014462306663468	0.009559344614062834	0.009090856645587411	0.009239443573052897	0.009071637924219448	0.008948982528152315	0.008969868324301486	0.008938702105722654	0.009183826489275822	0.010062973986787106	0.010602638893900038	0.011099040526354378	0.011542690290700488	0.012070858821499917	0.012177367178767778	0.013096854283512238	0.013398545514560066	0.013265711271895516	0.01276975583236852
CC320022	p5	0.12011098407736547	0.07423193891225481	0.05918275116113182	0.05399131927489726	0.05095699631469612	0.048386569488204294	0.04609763523579368	0.0467590344423447	0.04827018007496817	0.04897429872699572	0.04861697806463353	0.0481581277508807	0.04996119384814952	0.056179622238964555	0.06255922823916041	0.06369279204095045	0.058616638801021054	0.05102908156796518	0.04639794111419269	0.04514236670023253	0.04486195684129554	0.03986131235649109	0.03191537917376385	0.02846738445818056	0.02644337777112865	0.023568096545122333	0.022474670624530287	0.022284084481525336	0.022420538127558155	0.021631646191291248	0.02134728236873323	0.02348240973582192	0.02532191855182239	0.026225462339735682	0.025082970744770464	0.023125945481567795	0.021425792201470045	0.02045487038914713	0.019001605442847774	0.01757822427363419	0.016980049654140284	0.01678045143516704	0.01651865500789762	0.01630121034341944	0.01610750701709334	0.01593551934373337	0.01552803337461907	0.015241870128213724	0.015139099785264464	0.015094854086699843	0.015197635190681102	0.013820511348429432	0.01308097924072056	0.012822127379929804	0.012187413266946494	0.01121594554609707	0.010730852980545243	0.009987546896254884	0.00920062152778041	0.008735494036807845	0.008093162920994644	0.007587417949414654	0.007357689487238909	0.0070475651376596124	0.006675863309442455	0.006625673081425151	0.006762115112703623	0.006907020862962784	0.007181578462188822	0.007543342827169007	0.00791226409370861	0.008197842462891633	0.008674878795145632	0.008961858402014447	0.009210433959528062	0.009548224187224483	0.009876262227089936	0.010124699822734316	0.009741230342928474
CC320206	p2	0.14427819897201266	0.08677805219912928	0.06396246407293298	0.05006332899628416	0.04120927270031266	0.03741150448195949	0.03712519038873107	0.035803337626598104	0.034689443422193926	0.034445833629122846	0.03285689388602849	0.0324698038165661	0.033363361551499986	0.033674801700338826	0.03482129695517441	0.036190292464042415	0.03703768463968697	0.04095975192357391	0.04204481151513241	0.04070754975659705	0.0390559711728166	0.03674660537865759	0.03609500861431058	0.03473351738200244	0.03540126758291856	0.036470648288082864	0.0375145486422345	0.036584159614015566	0.03502027708598849	0.033738872729871305	0.033534846709681654	0.033458709527126644	0.03162665972024046	0.03027847814524585	0.028913266415265385	0.027814865935133534	0.028126123674455314	0.026962239724179063	0.027120155383196794	0.027136203092036806	0.02658355105182673	0.026498199188644583	0.025993817488126923	0.025686704322189793	0.02541176524913229	0.0251664046815318	0.025274775154200898	0.02372490852832305	0.02188523047077116	0.020908129199850363	0.020006142588031028	0.01747683484910112	0.0162818984026565	0.01500876357046846	0.01334449578527427	0.011668896775998193	0.010577754626285898	0.009695757609658712	0.008583223623209601	0.00791073153346995	0.007077137402783784	0.006495703164419793	0.006013832430772296	0.005656132305553195	0.005512009912496805	0.005281437743569834	0.0051631813186742165	0.005169009020406088	0.005289638896700319	0.005363376471944938	0.0054755314105712095	0.005588976651219066	0.005788321973652145	0.006040474489105547	0.006219640816825339	0.0063751433004583455	0.0063316637560381734	0.006212809024795451	0.006343590363781764
CC320206	p5	0.09624577791554614	0.06218060827410926	0.04731210731860303	0.041013256695802795	0.03570158630731869	0.03374884369130483	0.03300194945596838	0.032301595131481245	0.033340076188229	0.03335958890546597	0.03366805073436128	0.034573655208168325	0.03401999525326504	0.03460330250443429	0.03602083439138944	0.038034494774366955	0.044074525227675014	0.05192404905489322	0.049694675193035394	0.04142440071040843	0.03792090234822992	0.03607566223890164	0.037418922936763716	0.039613947386373485	0.0396253973939697	0.03741597737642416	0.03616820682191285	0.03477282306067799	0.034299936762903896	0.033421760289346555	0.033325135961858196	0.03245331580743261	0.03168875907324162	0.03172074240805339	0.031347095589262616	0.031087328377353056	0.03057037924593757	0.029829383213338685	0.029774005020895472	0.029375312036934977	0.02919142511858419	0.028210933195745042	0.027634334369467876	0.027091721095816177	0.02657878373666181	0.026093277586572365	0.02529491856251561	0.024755035019390192	0.023380208751804358	0.021403775906896395	0.01961047603613612	0.01870077038590288	0.017523582916494324	0.015875047523554633	0.014585073210014128	0.01328991104091519	0.012001456642614398	0.010963001248018493	0.009823402780403823	0.00878493572696602	0.00814467365427065	0.007564002397848088	0.006772358636022352	0.00657422273958388	0.006255711353599138	0.006014241671561822	0.0059683566744448534	0.0059892358730590485	0.006026255273942974	0.006060892303612198	0.006247182262699834	0.006414169517200224	0.006635243317173393	0.006787017725842871	0.0070632406386379075	0.007142201954124656	0.007026572926186779	0.006982110443852297	0.0070295249079948925
CC320218	p2	0.11111141327388856	0.06631195710555457	0.04864220133788441	0.03958973485666813	0.03200692122815359	0.028326015441621635	0.026270804419574682	0.025030266795515	0.024893780823645514	0.02560084628262003	0.02598375088761412	0.02753967205360063	0.030820907165206596	0.03594868500252415	0.04003605949328504	0.04413660036971742	0.055405620857705125	0.0966193041296642	0.1639469655697536	0.12021114530212408	0.08848684850692923	0.06908777772028799	0.05312279522762612	0.044300004522958805	0.039930587479462015	0.03605904017699192	0.03294418057195801	0.02956801200820334	0.027633547811638643	0.02456889409328402	0.02452408148350864	0.023231704458195973	0.022035065840803218	0.021366000601532018	0.020655042977591128	0.020369038119528424	0.01993517036099929	0.020112800761356783	0.020145646696934853	0.019443303549976955	0.01893991243710395	0.017880267493721166	0.017097038824411052	0.016384693109569394	0.015736238529251004	0.015144297801744547	0.014499103141712535	0.014591674914510279	0.01351896220040225	0.012512481918305098	0.012080408111503679	0.01130503261621966	0.01053582249577913	0.00982314085904629	0.009203010765804756	0.00849669094518245	0.007944406759699697	0.007330895085689676	0.006755231028367042	0.006239497373284817	0.005831580109130519	0.005338030175277227	0.004852912041454927	0.004457772291052424	0.004171454351245886	0.00407771733784144	0.004060099845964352	0.004023652514274954	0.004079946290699351	0.004094005963647155	0.004219242641054362	0.004294947250782087	0.004396523039976366	0.004453632429108096	0.004579489179729618	0.004759998256732206	0.004774494760073637	0.004769908757575382	0.004698595247854867
CC320218	p5	0.06558369439450859	0.04436803295378204	0.033546683582734244	0.025980094332604967	0.023007265518548925	0.021371965938441973	0.020680632559676573	0.020299448797036226	0.020232825824559618	0.021432516313995554	0.025277443128711656	0.030953763078318857	0.043808651852627695	0.05140660511003286	0.0628443975536552	0.10134684906425818	0.1330092920669961	0.1538176496886642	0.14562930626908827	0.11476563529928116	0.08537358204934264	0.06109999880311184	0.045996884979686556	0.03755983089664445	0.03372960430303057	0.03206795824794409	0.030488622613472183	0.027223294296491448	0.026548468220110914	0.026591584916377437	0.026794419675876074	0.026123354849379034	0.02550554910338775	0.025491999479711588	0.024479670665320124	0.023316384521552193	0.022266686966535717	0.020759113113106124	0.019503998933838963	0.018085145069456226	0.016763065938198755	0.015294234955046436	0.014570733028683851	0.013658571961863384	0.012827506965324404	0.012068523488062758	0.011297134405388263	0.010930055794551873	0.01016106485423354	0.009430801751613377	0.008818216570868195	0.008211660338999272	0.007550601038633217	0.006976290016456456	0.006279787545212925	0.005602156300088275	0.0051251144983672624	0.0044889412516760764	0.004030604974571498	0.0036113476120667606	0.0032475059429767834	0.002962148387023387	0.002764715780082859	0.0025384023127495827	0.0024180063235696965	0.0023501465250021815	0.002295024564150376	0.002277727407566118	0.002305388827082986	0.002336888780080086	0.002284481815287671	0.00234520133488938	0.0024806299116978334	0.002547313059526105	0.0025546509707473717	0.0025611689677131314	0.00259273083427645	0.002593372248320859	0.0025420497654119467
CC320321	p2	0.11037486105872507	0.0712541358816665	0.04624475723831201	0.03949227759804065	0.03848137308471617	0.03622364525441391	0.045117232933642316	0.04955146476305008	0.04833933261084429	0.04975624374738541	0.040201043920882744	0.037222939214494564	0.04329275199782675	0.055742010674508395	0.08748864850226737	0.10557901996399795	0.0777790817906918	0.06315298785992181	0.06054192660566826	0.06387181594272003	0.06842144012119987	0.053566721580603285	0.041858278532281676	0.036448797806937085	0.03202433232735045	0.028871251085156053	0.026334614159984546	0.024190540418549837	0.02342587060930974	0.02286027664777906	0.02401635113169713	0.025602496594316477	0.024638233928163535	0.02293996258650911	0.021504478029931346	0.02015888388819487	0.019694653035135432	0.019628961171330363	0.019173904727726142	0.018798125442130612	0.018859419611940924	0.018322543823425064	0.016673721562229637	0.015798458650084352	0.015005315587145455	0.014285398994967441	0.01357369365883213	0.012931471745719488	0.01221383709037679	0.01126954479397718	0.01067076062382828	0.009489489092994687	0.008751142817704676	0.0081494921997466	0.007491835417368286	0.006912520058334585	0.0064924979146303505	0.006048110298211443	0.005792644679900568	0.005309472434534736	0.0051872465033361926	0.005034020009566063	0.004599444628623688	0.004554800274118477	0.004474768494681774	0.004323326921893419	0.004246583014068654	0.004353947603185717	0.00468741918679616	0.004436381921796321	0.004545517157252784	0.004604255545744018	0.004763986807371042	0.00485660500314773	0.004975531406707207	0.00501239536158036	0.005139663476065742	0.005048619244318036	0.004871644890187179
CC320321	p5	0.07986704868463544	0.06474257507904088	0.037277750049568736	0.034319707639908395	0.03993156045264794	0.030699633478048754	0.040090002915596196	0.054681283076918455	0.04058842035892291	0.04054610519358767	0.039578200238923195	0.031418791079062494	0.03913360682621644	0.04763173448821598	0.05749191107270717	0.0645715588030344	0.06235859331275072	0.062374474904072504	0.07555543232218877	0.08224165940906812	0.056295447073385206	0.046188061816070894	0.03911957853317159	0.034870563396837584	0.03355674674450954	0.030076232869307055	0.028717356037667806	0.028807143741677022	0.027118348257484017	0.02870227051885013	0.03117348044756216	0.029222295306708886	0.026219816809704605	0.023908550844025322	0.022474267646722078	0.02237374229627471	0.021683765071648806	0.02196006175500363	0.0216460896899302	0.02205237223115535	0.022491476585377472	0.022582388327114688	0.02055406991718337	0.01975437414331615	0.019022353785570916	0.01835051467976236	0.017631136025170337	0.017169778067047486	0.016413933682019786	0.015246975605325619	0.014247909267980252	0.013119582977495966	0.012435887113717974	0.011333720637423045	0.010482891058609148	0.009939868798531284	0.009137133926072252	0.008324523297816971	0.007839051311598507	0.007264706443301793	0.0069185850557516625	0.00670325112504667	0.006151568194463164	0.0058693530945698015	0.0058986337919413965	0.005790046565877172	0.005765084320367597	0.005779841901335229	0.006037517571268961	0.0063318092301680885	0.006538742884934234	0.006916336670557577	0.007130360462601903	0.007363681373655001	0.00764711321085537	0.008052155138745862	0.008211397616132802	0.008217936808806522	0.008003186403983403
CC320342	p2	0.09945724121802543	0.058852783280189856	0.04283981085735897	0.03717932233721974	0.033757218485453336	0.033841603631079194	0.03452963154944732	0.036708303428676106	0.04070273296207107	0.047017382822412676	0.05727086327737845	0.060077453869398195	0.06489593933598417	0.06391650389312152	0.07151730966020027	0.07802537950679866	0.08407038224279725	0.08697148311745158	0.0726740883500317	0.06470887371305459	0.0636808915678483	0.05622170387351774	0.04841705192948507	0.043043793732140616	0.03781421646936054	0.03242810478863911	0.027965607062793777	0.024998257402016073	0.022737379042116514	0.0214688967763732	0.021481459245759532	0.01972726837731725	0.018957226221738156	0.018347396730011064	0.01730204413106515	0.018174809479383994	0.019084284443484135	0.018193195926843937	0.017789146306412457	0.01702344063292568	0.01657676966136861	0.015849635127144282	0.01576799667006985	0.015444837827559713	0.015144129886870462	0.014863920765974224	0.014707076565463007	0.014093643598187133	0.013379479035840714	0.01327715941306181	0.012465823484886375	0.011637484646111234	0.010860633542905418	0.009886987572410261	0.009389618382267656	0.00854802941905333	0.007532161472538577	0.006893081804362585	0.00633368471218872	0.005607873999181987	0.004956543292672332	0.004608586663280992	0.004324329348391084	0.004163507685714815	0.003957265053491237	0.0038749217561042286	0.0037925728542524046	0.0037904332628630843	0.0038241073742858165	0.003903327121413509	0.003890706280024674	0.003951570889566356	0.004224856898087704	0.004323461328364053	0.0043924397672074796	0.0044602128417954535	0.004574537730030872	0.0044658023698057984	0.004237857653665671
CC320342	p5	0.08395108906380712	0.05158169285735299	0.03916598470750586	0.03170391325895612	0.030588202635012458	0.030857165773632445	0.03149961141674186	0.031480090415888284	0.03401278601928106	0.03795951532178784	0.04297709741640088	0.04620865031893394	0.04958244787366487	0.05436001827934839	0.05822700203967453	0.06464260995114503	0.07376578517092337	0.08696177012315406	0.09016522944012074	0.07924737957762473	0.07277548293668597	0.06793131942046568	0.054684024573201415	0.046884259870754334	0.040864557930210384	0.03401620600113807	0.029448150726829082	0.026471660718311793	0.0254188747183663	0.02218849609584858	0.020803083654072185	0.02040452607173008	0.019570633936462245	0.019269238128449072	0.01946151609510925	0.02000044532783351	0.02006464415791121	0.021260129520448843	0.0202045425209995	0.020033027199240182	0.019428007633815376	0.01843307740161882	0.01831664485749448	0.017848214185938443	0.017422527486653377	0.017035380357209622	0.01658667175739881	0.01617657186177109	0.0156026298658216	0.014533636684078326	0.014263391981365085	0.012886006142697644	0.011880285898542895	0.011224698142040633	0.010436856150375116	0.00987000954931404	0.008967236663290254	0.008306111960592564	0.007596291794915662	0.006962128627345141	0.0064004028377248395	0.0058461222333055975	0.0054029812376887535	0.0050290593987565605	0.004865546339399295	0.004707427167645477	0.004611548347798481	0.004719050765919182	0.00478698783235715	0.004886039227419885	0.00500217501622788	0.005155801502825238	0.005226702215440545	0.005470723089003413	0.005581741592077164	0.005774063214508569	0.005707038293909668	0.005580028243235455	0.005505731418713382
CC320359	p2	0.0907118043585399	0.054567340645234774	0.03819925902749885	0.029564265260672067	0.02410769374192589	0.02123848452163866	0.020307397822894858	0.0211663577764541	0.022206752826584335	0.023576966596566714	0.024920237472587092	0.02791240182293071	0.03096955760410205	0.03829135232152524	0.04713162171637719	0.06760786979372653	0.11042242827568631	0.11768737176609102	0.09701581366152046	0.07288300567534253	0.06353598415388748	0.05739068184198502	0.05158444561618261	0.04823301962415464	0.04003297443841729	0.03361781397824686	0.0310578211582169	0.029656428245328447	0.026798660355471616	0.0253909012762447	0.02421741946409296	0.02418404062609552	0.023866276082042517	0.02333916569315346	0.024236384540382395	0.024214089759995693	0.023862716429597898	0.02360128141433632	0.02256692193969514	0.023023713107872084	0.02358794733991855	0.025393020111882634	0.024542014402787433	0.024954088642560074	0.02538309094403151	0.02582868729652779	0.0267090575341	0.02389281709637843	0.023692462228582702	0.01984683409309463	0.016435262217235555	0.01408679541031449	0.012971631146069166	0.011491595605791799	0.009865285220003073	0.008485058249355264	0.007466584981286946	0.006550515261793239	0.006032887044119951	0.005337928491190801	0.004939423030645895	0.00473604602546576	0.004345889456434522	0.0040259349267217324	0.003868036843488641	0.00374701680410138	0.0037604706204740147	0.0038280239231171355	0.0039974018154517845	0.003872887221764133	0.003960446777796205	0.004153623889469923	0.0042292678005489085	0.004293496307030559	0.004431606365682245	0.00451230143681215	0.0045969677536593445	0.004433481484405297	0.004342587891754779
CC320359	p5	0.0644163090751355	0.046709261106308624	0.03838313349719481	0.031585884861000516	0.0258799221510822	0.023012043733982062	0.02175859753083496	0.022453414426583874	0.02367549406955563	0.024148568597141807	0.02511624608846449	0.02862716305557189	0.03570416125916106	0.04743514641725482	0.06289861147920642	0.08504286502395991	0.10904411104243071	0.09893229389070822	0.07941464229618823	0.07607461448789855	0.07395553509658445	0.06928887193562214	0.05881805843386256	0.051131117924345014	0.04521562327602065	0.0399229713974349	0.03646889439354252	0.03492835859124519	0.03175015989168768	0.030262308315867324	0.029008565463903794	0.027777264574150168	0.027226348224025743	0.02608984879192091	0.025517816886319485	0.02499736558140249	0.023427551574965105	0.022115865297281257	0.021700308220367448	0.021190577407230307	0.021674435119895197	0.022024866869233314	0.02049374551487957	0.019989991225608655	0.01952040368574306	0.019081959488780078	0.018832745948274436	0.01680740279700908	0.015132741631094248	0.014062126941269555	0.012348736353793218	0.011238856389827592	0.010341072866431924	0.009457179236639992	0.008523219084864647	0.007674079522880219	0.006906985425738839	0.006268271911724183	0.005696193878589264	0.005195571021797115	0.004737441905068107	0.004366708677158545	0.004063921788686669	0.0037277090096095723	0.003454993856663141	0.003427791115340852	0.003370180708323306	0.003415870218441302	0.003421290164604975	0.0034618434137651598	0.003551740025966971	0.0037176359448020616	0.003778841039509388	0.003896251122074393	0.003860584189420812	0.00392888173752449	0.003836115239349828	0.003880544388302837	0.0038666594228754956
CC320500	p2	0.1442132713012552	0.08340106021141458	0.06161969746616287	0.05260781578451901	0.06744575777230866	0.05410776067111517	0.03811555546084792	0.03491247079568917	0.0342773886129028	0.033543008563560975	0.03314278866707203	0.031265785682321176	0.030007159648939605	0.02982973824527266	0.031164103220934086	0.035727664103230306	0.04576822725185902	0.06107976716425972	0.05545772868607266	0.04477160562188279	0.037084170025327864	0.03418649334092049	0.03176813826178507	0.029784137671571786	0.02946627900252181	0.029094410173633664	0.029094502865154123	0.029563816772149785	0.03018888984304612	0.031185198030028647	0.03213753874247848	0.03278029731267709	0.034448437302935994	0.03810383448686445	0.039196144014476304	0.03896201480182079	0.03821985136811683	0.034615462776447205	0.030159982720407524	0.026067290821123468	0.023387722438397474	0.02161839324162042	0.020759238988900842	0.01962210643422507	0.018595610288403813	0.017666543719366035	0.016696113659347697	0.016443425241835924	0.015770978880271277	0.01605535937182562	0.014379829826928545	0.013838841548803256	0.012843166341617812	0.012307347439543443	0.011348968742020415	0.010212512932463102	0.009487644173503706	0.008687351137671643	0.007856853079961024	0.007228812148708986	0.006684412877121763	0.006412815158239497	0.0058861420417906886	0.0055345146182365435	0.005399595351114827	0.005413991384471949	0.005474450842136785	0.005535087515859911	0.005746129670578447	0.006009637582078787	0.006338474330743932	0.00656128688149765	0.0067260778241993524	0.007008442006520488	0.007219070562366459	0.007591783428864785	0.00771580600982173	0.007671756107472547	0.007610193113974983
CC320500	p5	0.10386478127320088	0.06095821734436571	0.04852992168289718	0.04415579458592499	0.050338002123060374	0.0413447177535153	0.033037064087485545	0.03297266894491376	0.03128820148447195	0.02983925123637466	0.029447413767331974	0.028654670206555023	0.028017076531389448	0.02976667422765556	0.034596116152919645	0.044619190514694686	0.057389735790744155	0.060104959849839844	0.04810955482260519	0.03938811721038805	0.03407968921128601	0.0318466416346987	0.03093517460196823	0.030187279136767643	0.030198325784663246	0.031118876311058623	0.03227048484030629	0.032543476288165236	0.0339459949744041	0.03594496910780217	0.03702060635277372	0.03797162586977893	0.03962061971293162	0.03883003563480752	0.040366435613619994	0.04106198917476249	0.0379662681743289	0.03504528636319186	0.03251292395504395	0.031138631638178038	0.029235835835186807	0.028084425296956785	0.027023081677662163	0.025983797583980048	0.02503048178369598	0.02415416633759481	0.023396766549147803	0.02095517776329319	0.019577072953819042	0.018750797429590984	0.01718453517185349	0.015712561592506277	0.014803245037685424	0.013593654441730106	0.012206894828371272	0.011048477655347935	0.010101552439187292	0.009011599700347334	0.008143593598950734	0.0076271955899216174	0.007021618402478002	0.006542249751047644	0.006256917445775822	0.005915323133827509	0.005716729731424834	0.005630080558231169	0.0054620442977836026	0.00541553204261196	0.005766995824973299	0.0059768935519649005	0.006185396250328391	0.006454655439837513	0.006754829092003209	0.0070427736529457205	0.00734878144117737	0.007362968891603216	0.007212462860676404	0.0074608720291491175	0.007505778002120342
CC320616	p2	0.06304884278805732	0.03657646768628727	0.028955109751041135	0.024952446478526208	0.022418382594456984	0.02151060780743303	0.02184872254286352	0.02313078193345322	0.025753658137506998	0.02968972347647195	0.030660457928871926	0.02894999018704907	0.027576656919980926	0.027975853814234227	0.031201173462776708	0.03522912574585422	0.03631023193156597	0.041113747678795894	0.05791698257496471	0.0709995436634828	0.05886569196655371	0.05265799182536939	0.04563450623238763	0.03868655645959665	0.03883163240446221	0.041232970045847125	0.04386907088479025	0.05177546435115326	0.05628723427995685	0.05768103951467812	0.057738107909864465	0.056161189668448123	0.052138566184390625	0.05002543877744801	0.045652258766028984	0.04237779461199041	0.039497609897933376	0.0356876461241156	0.0329237176341312	0.03201027757481664	0.031187722323134374	0.02949855176270668	0.02799625274587808	0.026755284193235595	0.025647395763299864	0.02465523584504817	0.023779763449093053	0.023008003168925546	0.022035546255494996	0.02022761677652388	0.018926014258178983	0.017220506505279183	0.014700510537401644	0.012657326671806595	0.01088818012145638	0.009005322099701693	0.007727946621166625	0.006549799402504866	0.005497946742521913	0.0047016790662534015	0.004018411528895572	0.003530619139345646	0.003276226731273973	0.00301546172147329	0.002789611162210214	0.002662545359317771	0.0026111245737373947	0.0025917777723466337	0.002644291921066385	0.0025996689623040865	0.0026139634698902673	0.002601319733870669	0.0027674329117956076	0.002835615846651608	0.0028521906747917686	0.002826687938269202	0.0028442372335973267	0.002856568241899198	0.0027335798880878228
CC320616	p5	0.04817835835240485	0.03049070307228661	0.02524062678365399	0.02153250386222507	0.019520999008117376	0.017776219488371613	0.017584366555295015	0.01829824117213331	0.01986389360153025	0.02148907860063316	0.022096201204917718	0.02281908664765366	0.025037553667359925	0.027886691025094237	0.033461217685872346	0.037685451107715026	0.04493847141690697	0.06453386976178696	0.07896943472434069	0.09812535354484646	0.10610337138623022	0.073565367891207	0.04913123415280711	0.044577332052448154	0.04483448352233571	0.043891692038358875	0.04502911265889382	0.04657037867071683	0.04842576698512527	0.0493264335363971	0.04822922431211887	0.044896922458161265	0.040984960606425896	0.038550110187234574	0.03663989642100133	0.03531391473667801	0.034606275394362354	0.03377517544062949	0.032668009027523384	0.03172019327784169	0.031189249324031165	0.031069368698353254	0.0279479442619615	0.02655600701224254	0.025305154739111452	0.02417823261133808	0.0230799796639895	0.02137079700013186	0.01980184306721758	0.018095707322213144	0.016865897731847043	0.014857886329181004	0.013173804240426348	0.01165932156844743	0.009959862175045369	0.008863639384650823	0.007510534610305795	0.006394525101390159	0.005538617546880846	0.004840713267884851	0.0042651131164311495	0.0036779940392160132	0.0033725700364184803	0.003112810824470255	0.0028777790930530458	0.002642078844155767	0.0025553957440489572	0.0024849275244897507	0.0023736001842167495	0.0023746278138720833	0.00245445350549555	0.0024597242877502454	0.0025117099384326645	0.0026436500303142077	0.0026536963885777968	0.002587174615577634	0.0025455029939245874	0.0026049151949386444	0.002528386609054822
CC320621	p2	0.09317856585391171	0.047047268838917196	0.0326946943031051	0.0269481014712452	0.02398752101939191	0.021809286520639053	0.021962219617680877	0.02239636252570427	0.02391219338724791	0.022803242345173454	0.0239695155070293	0.02966304051891448	0.03921299753822723	0.04545612280262575	0.06612178062679958	0.10697953424168452	0.16863374746415966	0.23919147838776547	0.2234642193242482	0.09137485853733031	0.04495857317796366	0.03078705648313142	0.024979688329274247	0.02068269164591805	0.0180872605247857	0.01678542587711996	0.01637568179125898	0.01612219784642576	0.01615742718862339	0.015237207746516867	0.015164478093135866	0.015298593582239933	0.016080897046798284	0.016842651755234143	0.01789341511582152	0.01892301709088895	0.02089488849233551	0.022886415707969225	0.02161763474414613	0.017613384013554074	0.015067492725393924	0.013594806343375924	0.013748370200760465	0.01316884325518943	0.01263927764078126	0.012153963219761678	0.011851275728915511	0.011147115658829587	0.010973074670133792	0.010243793255481266	0.00977700852801402	0.009435494135872594	0.00891190740616132	0.00803910538061356	0.007885915445298045	0.007440594000124082	0.006731672650337837	0.006151421928781669	0.0056366595351395755	0.005059884971505641	0.004540087769296183	0.004185538759241163	0.003922543979021762	0.003697735403495353	0.0034754178343312982	0.0034610856984648827	0.003421338033433134	0.0034248260471699816	0.0034727360298921076	0.0035784053824239608	0.0037050858010627937	0.003789302018491558	0.003922481288356435	0.004161707792279642	0.004386401744714415	0.004482390358210765	0.004392468958668378	0.0045259526983127	0.004381527129351213
