Parameter	Effect	basic_main_Estimate	basic_main_SE	basic_main_T-stat	basic_main_DF	basic_main_P-val	basic_main_P-corrected	onecov_emptyroom_Estimate	onecov_emptyroom_SE	onecov_emptyroom_T-stat	onecov_emptyroom_DF	onecov_emptyroom_P-val	onecov_emptyroom_P-corrected	onecov_ecg_Estimate	onecov_ecg_SE	onecov_ecg_T-stat	onecov_ecg_DF	onecov_ecg_P-val	onecov_ecg_P-corrected	sixcov_Estimate	sixcov_SE	sixcov_T-stat	sixcov_DF	sixcov_P-val	sixcov_P-corrected	control_ignorepeaks_Estimate	control_ignorepeaks_SE	control_ignorepeaks_T-stat	control_ignorepeaks_DF	control_ignorepeaks_P-val	control_ignorepeaks_P-corrected	control_nointerpol_Estimate	control_nointerpol_SE	control_nointerpol_T-stat	control_nointerpol_DF	control_nointerpol_P-val	control_nointerpol_P-corrected	control_cardiacMEGonly_Estimate	control_cardiacMEGonly_SE	control_cardiacMEGonly_T-stat	control_cardiacMEGonly_DF	control_cardiacMEGonly_P-val	control_cardiacMEGonly_P-corrected	control_withcardiac_Estimate	control_withcardiac_SE	control_withcardiac_T-stat	control_withcardiac_DF	control_withcardiac_P-val	control_withcardiac_P-corrected	control_ECGchannel_Estimate	control_ECGchannel_SE	control_ECGchannel_T-stat	control_ECGchannel_DF	control_ECGchannel_P-val	control_ECGchannel_P-corrected	control_emptyroom_Estimate	control_emptyroom_SE	control_emptyroom_T-stat	control_emptyroom_DF	control_emptyroom_P-val	control_emptyroom_P-corrected
high_alpha_peak_freq	Age0	0.0049400152723674	0.0017710474588871	2.789318404528524	131.36726141097208	0.0060678696845935	0.07	0.0049400152723674	0.0017710474588871	2.789318404528524	131.36726141097208	0.0060678696845935	0.0701	0.0049400152723674	0.0017710474588871	2.789318404528524	131.36726141097208	0.0060678696845935	0.0705	0.0050074736650995	0.0018273796913637	2.740248065995793	131.27864712455147	0.0069943001796745	0.0804	0.0049400152723674	0.0017710474588871	2.789318404528524	131.36726141097208	0.0060678696845935	0.0644	0.0043167896300817	0.0017850765462055	2.418265838099572	131.6915607095723	0.0169622101882731	0.1894							0.0040463195702287	0.0016956913286883	2.386235927359837	131.41873135357844	0.0184477421671834	0.2032							-0.0001115634447043	0.0012726147191598	-0.0876647448946488	262.0000000005757	0.930210106605765	1.0
high_alpha_peak_freq	deltaAge	0.0015452991582851	0.0026893977987222	0.5745892850136567	132.91951746968573	0.5665403086196563	1.0	0.0015452991582851	0.0026893977987222	0.5745892850136567	132.91951746968573	0.5665403086196563	1.0	0.0015452991582851	0.0026893977987222	0.5745892850136567	132.91951746968573	0.5665403086196563	1.0	0.0022037166761373	0.0029728065853845	0.7412916423731155	141.82494456445113	0.4597423102055782	0.9998	0.0015452991582851	0.0026893977987222	0.5745892850136567	132.91951746968573	0.5665403086196563	0.9999	0.0003110027967321	0.0027128122359415	0.1146422124656028	132.15551429468255	0.908902714873486	1.0							0.0027237163354567	0.0027446247126446	0.9923820633503568	133.18213971700806	0.32281076184894	0.9941							0.0021186564918537	0.0034021950104436	0.6227322317945175	262.00000000101926	0.5340021329660234	1.0
high_alpha_peak_freq	Age0:deltaAge	9.85186657047427e-05	0.0001899028158348	0.5187846492513928	133.77221266074906	0.604768066672525	0.9998	9.85186657047427e-05	0.0001899028158348	0.5187846492513928	133.77221266074906	0.604768066672525	0.9999	9.85186657047427e-05	0.0001899028158348	0.5187846492513928	133.77221266074906	0.604768066672525	1.0	0.0001194729405985	0.0001891605035636	0.6315955939415324	130.13680454709808	0.5287590533268207	0.9997	9.85186657047427e-05	0.0001899028158348	0.5187846492513928	133.77221266074906	0.604768066672525	0.9999	6.557584457425188e-05	0.0001916614749747	0.3421441089445601	132.9713056406585	0.7327826226708446	1.0							7.86797225554759e-05	0.0001937599298241	0.4060680793333566	134.15231745458252	0.6853395630872661	1.0							0.0004734339014365	0.0002394208563283	1.9774129484664584	262.0000000000101	0.0490430181978644	0.5024
low_beta_band_power	Age0	0.0019710386182159	0.0008735440670341	2.2563699904780785	131.05747085420927	0.0257036285903913	0.272	0.0130327192653542	0.0057083017029485	2.2831167558334085	129.37420877431722	0.0240544488176268	0.2551	0.0119706463047439	0.0057403342941201	2.085357000376366	130.39773855074534	0.0389867123933436	0.3798	0.0021331273459179	0.0008743641074817	2.4396327887492117	129.8742968230361	0.0160518881566722	0.1745	0.0019710386182159	0.0008735440670341	2.2563699904780785	131.05747085420927	0.0257036285903913	0.2492	0.0019828740273014	0.0008651927225373	2.291829294964665	131.05859560562243	0.0235101272942725	0.2501	-0.0022368770049376	0.0010242791722043	-2.1838548177482298	121.31506349886467	0.0308968438578345	0.2139	0.0016548215036332	0.0008542322556905	1.937203251937143	131.05842380170765	0.0548718419566699	0.4862							-7.764512315633053e-05	0.0001960941366757	-0.3959584129979283	131.98270835310947	0.6927750720132944	1.0
low_beta_band_power	deltaAge	-0.0016913996759896	0.0006331811066192	-2.6712731291375618	131.41125201753204	0.0085121146572166	0.1243	-0.0107714994081617	0.0040970401231767	-2.6290929754941708	127.79265093150975	0.0096115778596919	0.1393	-0.012435275949807	0.004095226452202	-3.0365295045211456	129.88796987871194	0.0028927378892844	0.0484	-0.002122394440573	0.0007022361240249	-3.022337313563738	131.4799484056699	0.0030158519419353	0.0456	-0.0016913996759896	0.0006331811066192	-2.6712731291375618	131.41125201753204	0.0085121146572166	0.1164	-0.0014653927132473	0.0006382700692872	-2.295881921713532	131.42505944669566	0.0232657368289226	0.2915	-0.0027694155753367	0.0014011709069034	-1.976500911981588	101.6132565110888	0.0508084680026684	0.3721	-0.0016909367626906	0.0006189847673261	-2.7317905899284702	131.4119794387394	0.0071653653071362	0.1072							0.0017714566003725	0.0004807423163043	3.6848360135852736	136.02277286666833	0.0003294278727127	0.0038
low_beta_band_power	Age0:deltaAge	-0.0001422721940406	4.476563034259626e-05	-3.1781568348722518	131.60386654970418	0.0018475541496456	0.028	-0.0008988317096637	0.0002915459416237	-3.0829848107565803	128.62634117520793	0.0025081361301412	0.0367	-0.0009823875176492	0.0002857302939005	-3.4381636760959906	129.23139169499328	0.0007886181739537	0.0131	-0.0001501969693045	4.3782623243668495e-05	-3.4305155373778744	127.62802026026678	0.0008120991406101	0.0128	-0.0001422721940406	4.476563034259626e-05	-3.1781568348722518	131.60386654970418	0.0018475541496456	0.0256	-0.0001635911106777	4.512482436635894e-05	-3.625301881501439	131.6245980458678	0.0004112917530821	0.0055	-0.0002442235392532	9.90823389087512e-05	-2.464854402338795	102.838350002004	0.0153633121552469	0.1337	-0.0001672365416641	4.37619655778872e-05	-3.8215043464283256	131.60447026308827	0.0002036700176216	0.0028							-8.47788883620666e-06	3.385802532647927e-05	-0.2503952535464723	138.2814347175569	0.8026533399152014	1.0
low_beta_peak_freq	Age0	-0.0017333656487381	0.0063266321037478	-0.2739792073117829	131.20680119868237	0.7845314584743637	1.0	-0.0017333656487381	0.0063266321037478	-0.2739792073117829	131.20680119868237	0.7845314584743637	1.0	-0.0017333656487381	0.0063266321037478	-0.2739792073117829	131.20680119868237	0.7845314584743637	1.0	-0.0022908638280395	0.0063122703705329	-0.3629223232790821	129.73305250484665	0.717253532092291	1.0	-0.0017333656487381	0.0063266321037478	-0.2739792073117829	131.20680119868237	0.7845314584743637	1.0	-0.0035079123319042	0.006368707287493	-0.5508044527015911	131.19684006052	0.5827044455042205	0.9998	-0.0013056448940145	0.0102468584235013	-0.1274190429937093	116.70182748703124	0.8988280406307432	1.0	-0.0003302600886792	0.0059657997426859	-0.055358896195633	131.22805538626426	0.9559367365370736	1.0							-0.0004486440464321	0.0026921093236704	-0.1666514960917261	131.92437603909792	0.8678994288724668	1.0
low_beta_peak_freq	deltaAge	-0.0222613683261272	0.0076780767738837	-2.8993417208131147	132.19843464348477	0.0043800658964278	0.0712	-0.0222613683261272	0.0076780767738837	-2.8993417208131147	132.19843464348477	0.0043800658964278	0.0711	-0.0222613683261272	0.0076780767738837	-2.8993417208131147	132.19843464348477	0.0043800658964278	0.0718	-0.0139539993321719	0.0086515380648761	-1.6128923236000028	137.26756017764623	0.1090646079492959	0.776	-0.0222613683261272	0.0076780767738837	-2.8993417208131147	132.19843464348477	0.0043800658964278	0.066	-0.0210875011698725	0.0076155247265547	-2.769014864641166	132.15954086455775	0.0064314641798206	0.0991	-0.062976905481946	0.0255067905893293	-2.469025072417072	115.45932142105988	0.0150121425510245	0.1363	-0.0246885919999726	0.0075844230741499	-3.255170730667561	132.31627155557112	0.0014390792158107	0.0238							-0.0382390231377048	0.0062411075172898	-6.126961125372475	135.53817317274672	9.131275243019782e-09	0.0
low_beta_peak_freq	Age0:deltaAge	-0.0011759059954472	0.0005424775568821	-2.1676583307992687	132.74091572733494	0.031968558031164	0.3731	-0.0011759059954472	0.0005424775568821	-2.1676583307992687	132.74091572733494	0.031968558031164	0.3713	-0.0011759059954472	0.0005424775568821	-2.1676583307992687	132.74091572733494	0.031968558031164	0.3725	-0.0012265867045209	0.0005466082655496	-2.2439958958312385	127.92907172588532	0.0265515620748092	0.3262	-0.0011759059954472	0.0005424775568821	-2.1676583307992687	132.74091572733494	0.031968558031164	0.3483	-0.0011657168078606	0.0005380742430405	-2.1664608981717017	132.68608149837712	0.0320625604284987	0.3783	-0.000272561454887	0.0017930963027946	-0.1520060325049202	118.3053774851972	0.879441099283581	1.0	-0.0010425029966056	0.0005358069593316	-1.9456690109178023	132.91197903033233	0.053805088800297	0.5418							0.0004699058879018	0.0004397487593849	1.0685780866307846	137.55260160139605	0.2871315182357581	0.9864
high_beta_band_power	Age0	0.0005022966901881	0.0006650360332881	0.7552924428841117	131.11066015624317	0.4514282296338177	0.9993	0.0036643278299228	0.005618891335088	0.652144277473459	129.85169355568885	0.5154608216773088	0.9999	0.0053963717593757	0.0055862202413213	0.9660148591096938	132.4304842930797	0.3357975394069967	0.9939	0.0007316972783726	0.0006596213557384	1.1092686311733586	130.1057807377362	0.2693604684770141	0.9771							0.000504510937102	0.0006563533148466	0.7686575594120852	131.18560872156394	0.443478207327651	0.9993	-0.0021021224911434	0.0008707864865348	-2.414050428720398	123.74071326181522	0.017240758375206	0.1285	0.0002461104094198	0.0006519856666686	0.3774782514428553	131.11710051088548	0.7064285407693993	1.0							0.0001721968566629	0.0001489617033998	1.1559807167395666	131.471101627542	0.2497854187189177	0.9706
high_beta_band_power	deltaAge	-0.0023924438625133	0.0005253992418105	-4.553573115691994	131.5309783132212	1.1881516828764624e-05	0.0001	-0.0219183813712702	0.0049507914546127	-4.42724796069693	138.8965381656469	1.916904410057357e-05	0.0002	-0.0170261732456812	0.0047719209509165	-3.5679914694335326	137.97510855509316	0.0004952855989077	0.0083	-0.0027802472112124	0.0005948794562806	-4.673631240513052	132.59787605516772	7.180232662488854e-06	0.0001							0.0016646450130762	0.0006635497664287	2.5086965549477958	131.8737714350963	0.0133296916610002	0.1853	-0.0026275321718426	0.0011877676749553	-2.2121600269526485	103.95100252924787	0.0291438044423631	0.2409	-0.0025596478737547	0.0005298766258226	-4.830648775610517	131.5618495258618	3.7248120300425424e-06	0.0							-0.0044335162444665	0.0003932548234707	-11.273901754941727	136.15449031113317	3.1285306832747802e-21	0.0
high_beta_band_power	Age0:deltaAge	-0.0002397460662328	3.714293793906437e-05	-6.454687742424125	131.7599090306196	1.906195857218879e-09	0.0	-0.0020620581312453	0.0003202140418064	-6.439624320071892	128.0858027221182	2.199871362430593e-09	0.0	-0.001917636929933	0.000320310881476	-5.986799202999509	131.9802977078655	1.9031095129969305e-08	0.0	-0.0002442752695714	3.716185824576381e-05	-6.573279192768245	127.85883470453876	1.1329490332905422e-09	0.0							-0.0002256172457641	4.689641265073898e-05	-4.810970242956973	132.24938397723437	4.0316604025541815e-06	0.0001	-0.0002802360727693	8.405604196972167e-05	-3.33391944472346	104.88976738084588	0.0011841995335541	0.0124	-0.0002482944684179	3.745851438948388e-05	-6.628518841838009	131.8041573026202	7.921093735978225e-10	0.0							-5.552627425484398e-05	2.7677762268685014e-05	-2.006169202402144	138.7849351907406	0.0467815535267299	0.4793
high_beta_peak_freq	Age0	-0.0091572407435895	0.0059029367396036	-1.5513025376254532	131.16695714176316	0.1232387068286469	0.7867	-0.0091572407435895	0.0059029367396036	-1.5513025376254532	131.16695714176316	0.1232387068286469	0.7863	-0.0091572407435895	0.0059029367396036	-1.5513025376254532	131.16695714176316	0.1232387068286469	0.79	-0.0108268028529317	0.0059823290119419	-1.809797293214613	131.2932885676319	0.0726145904551906	0.5909							-0.007566454628101	0.0050994876357416	-1.4837676191366331	131.209885923145	0.1402687908525199	0.829	-0.0031872094992598	0.0091959704178427	-0.346587619842254	117.92484568957	0.7295188201678865	1.0	-0.0075742391833128	0.0056405619514987	-1.3428164158892362	131.18390438237324	0.1816502356027647	0.9027							0.0031472494838136	0.0028825898614254	1.091813138570239	131.09407856575393	0.2769177454115232	0.9805
high_beta_peak_freq	deltaAge	-0.0119730063025782	0.0056587256468478	-2.1158485231118456	131.78572522280268	0.0362388453168601	0.4077	-0.0119730063025782	0.0056587256468478	-2.1158485231118456	131.78572522280268	0.0362388453168601	0.4079	-0.0119730063025782	0.0056587256468478	-2.1158485231118456	131.78572522280268	0.0362388453168601	0.4087	-0.0105539177262179	0.0063996030080138	-1.6491519416129108	135.45562470836197	0.1014337874802783	0.751							-0.0239547371699582	0.0055658734739969	-4.303859453843418	132.01203369808673	3.2445134396900305e-05	0.0006	-0.0177151650702167	0.022064062733901	-0.8028967866827935	116.21360299863248	0.4236733983877402	0.9896	-0.009018067716383	0.0057048276618005	-1.5807782900731582	131.87264851690614	0.116324309656196	0.8065							-0.0288552529727224	0.0073387443099113	-3.931906025633274	135.45111288587032	0.0001339035434747	0.0021
high_beta_peak_freq	Age0:deltaAge	-0.0002209918284947	0.0003999595129396	-0.5525354975818687	132.12328418072096	0.5815150714999154	0.9998	-0.0002209918284947	0.0003999595129396	-0.5525354975818687	132.12328418072096	0.5815150714999154	0.9999	-0.0002209918284947	0.0003999595129396	-0.5525354975818687	132.12328418072096	0.5815150714999154	1.0	-0.0002175265778088	0.0004012668351939	-0.5420995674954339	129.1087190206264	0.5886843245486311	0.9998							-0.0001232836506006	0.0003933218796549	-0.3134421372867453	132.4502027123666	0.7544378402647804	1.0	0.0001806508310245	0.0015544505147088	0.1162152344607681	118.62536465338538	0.907678476625002	1.0	-0.000472111758693	0.0004031887334549	-1.1709448194336491	132.24858173797577	0.2437264856364401	0.9717							-1.5683057134016975e-05	0.0005166868601706	-0.0303531178029885	137.8931434250362	0.9758293218928978	1.0
